"X1","X2","X3"
292.07367739266,0.59827488828001,7.72839627781042
296.744798726198,0.825056594333632,8.47693787912763
322.043464376534,0.835502093950997,7.6984108283783
300.997139234137,-0.142078882566114,9.45922764704307
301.828404685131,-0.513054791394765,8.41413587510615
324.254681648016,1.60266303218541,7.62473168390352
306.518339496275,0.615694964955583,6.43310703591467
282.10933244787,0.687821130092403,7.59631889410396
290.286433814975,-0.0964842591490506,10.2860188521328
293.697387976507,1.06627492090504,7.67923757886894
317.311130793929,1.41973839747582,7.40400069414714
305.088535941539,1.2639350522742,8.89294750277785
305.66776420842,-0.51181351137888,8.68129312484293
301.565289980099,-0.0202539993166464,8.99162905659128
292.139219287059,0.54889580089526,7.96202491484466
325.270767928496,0.848420399692846,9.36265421625967
307.040668983457,0.22805574169495,7.06739113980199
272.187833450988,0.0707253490279887,8.19112323202634
309.918670280418,0.614892968167922,7.53585966278204
293.313719790177,0.0286784241962362,8.92075863801718
284.898692327699,1.52175215105218,8.37000676140214
296.917369194331,-0.412747699949919,9.34970808177014
285.490105941488,0.754396103700057,10.2985008689813
289.691921380417,-0.498163603365082,8.38065553172498
291.160609903918,0.252838541406042,7.70538334780162
276.146554443841,1.24216864207881,7.4164832734813
311.848098007046,1.06088428716072,7.97696601776936
302.169023433478,-0.19993032404996,8.17039816363962
283.904313078399,-0.238049018147274,10.2318019147206
317.731620660828,0.529052919870387,7.11089045726223
306.031114858794,0.0235116806268679,7.14678256347512
295.827059068828,0.702885057414328,7.83203330968222
312.658988498781,0.00803075805240144,8.82755946349831
312.418682876432,-0.305061507984946,9.06111185973741
311.618911082409,0.284915616051587,7.33206530075815
309.738843869444,-0.112105316398358,8.36703860634959
307.833578580707,1.04332098366105,8.19710702210242
299.124436192327,0.332597209809429,9.43520647042577
295.673034513592,0.481079648049975,9.32919223650205
294.619327502786,1.19029566494624,7.92771930556548
290.175359685354,1.42891062120846,8.28599376666192
297.05960565573,0.47352489109374,8.89272261340154
282.104593178347,0.666668100389991,6.58650736340303
330.673669423718,1.1545488410182,7.92972903451995
317.083162408342,0.412768877576675,8.81487288400248
284.116846096162,-0.0218129325536031,7.71676784561988
294.302348018456,0.997100183080773,8.18008179865181
293.40049669952,-0.262317269814916,8.21899246456629
311.030372485292,0.377373435425093,7.51634678568369
298.820983355132,0.298922461088268,7.24552016382161
303.582464780916,0.238627831816152,8.04013276500187
299.596287914241,-0.876804377074534,7.89297217719291
299.393720178735,0.206549878896336,9.07409506566145
319.35495911548,1.13315646536298,9.76988221249492
296.807116100903,0.265564672483359,8.22807762063335
321.446132957244,0.19047840739603,8.63867199249155
278.097327794943,0.166930258630765,8.16958468609427
308.267686934851,0.0626303531495612,8.84135984388113
301.751563514025,0.5730108519205,8.4584954622788
303.053874951978,0.796390354043814,8.47659550186021
305.368913053313,1.22435287505331,9.352915127616
292.896073599147,-0.28304564425379,7.25257885060455
295.287735989318,0.697676665341833,9.68786401312549
285.595168789106,0.423383020018391,8.58911241217983
284.842583114857,0.642643009286159,8.42082201071219
304.292543212426,-0.015858634213143,7.67975814886942
306.33864347726,0.522755708805724,8.07612240841747
300.749592963054,-0.0768068935688653,8.61368480443044
313.04283161211,0.829851638193931,6.17628574260158
328.992575664273,0.0269050916345062,7.63847805116191
293.05577065415,0.531773639283954,8.82599161230581
267.343420582589,-0.563616338464579,7.94551821364823
314.223290614956,0.663483430546538,7.43947245451574
289.970386631106,1.0538614488508,7.60430546886501
290.270088835623,0.883081438387448,8.47574903241404
314.503769402066,1.02683649115565,6.60516761515249
295.972701512307,-0.177971399230745,9.11122924058221
282.736444555006,0.415349306713307,6.07106532556405
302.564018399667,0.465149505990793,7.73666047768444
298.035779515422,0.860097824347585,7.45281752102651
300.081517898757,0.416109061730721,6.99139979045158
305.448687685894,0.398360541992423,7.16209265988705
294.758075560095,1.33906412505621,8.4900773536056
309.112860541905,1.0454675640143,8.12022596878412
296.881849139549,-0.378222314835891,7.93914736754714
304.692105531204,0.307694603502553,5.91923622441814
315.511646081357,0.00392090630108322,6.91567928850421
306.154395664309,1.98579251664215,8.1086928875373
295.39063131336,0.252832734326848,7.36196484698694
316.246593145711,1.07401989171958,7.44323106968899
314.050266273716,0.548135624522945,9.2895407129977
307.755504177005,0.554415105072399,8.41558834851734
303.376176575635,0.747618474518862,7.19615537836123
291.120067113687,0.428678251165477,7.77130398499779
319.242531463873,0.916468498029778,7.95509651844913
291.511047509121,0.77991188674189,7.5597048187649
330.933559841502,-0.342547972853755,7.27594638950544
321.674387333882,0.222193843707983,8.18819591799961
296.666693555039,0.238323438344702,8.98119471951976
285.484216420829,0.246947836833119,8.4668520035673
289.953334028176,1.03264244260992,8.03985298728424
303.632884254419,1.24351351718717,8.62782024476882
296.511249997512,0.0390995253564672,9.0339183670515
295.085005424293,0.770717732851292,8.09948604175164
286.542081159678,-0.0848839630149164,8.69580519894587
299.363211808924,0.22145981165619,7.09442709291404
288.899774541265,0.649232771814063,7.99034931183113
276.411738920262,0.405538605442743,7.81970172450596
294.622784982351,0.159774898438618,8.43566450356004
312.996574683086,-0.128724270868397,8.59731951384298
291.86336522409,0.34411673165659,8.11638202100266
308.597913899296,0.526249022884583,7.4737857772102
277.119683316086,0.7811169062325,7.31028578321528
299.214235148031,0.0620915883187347,8.51852061060208
307.345527122111,0.793377981395451,9.59683685227542
304.258951691304,-0.0819197854357867,7.45286440507031
301.494487069854,0.22694398896006,7.85520132770281
290.939048735606,0.725188584934291,8.57068056025194
287.983365898319,0.153742262907415,7.68537954993717
285.516631747098,0.110201945517334,8.36157231482045
301.66377413186,0.476333670039718,8.19240388302164
286.600685506156,0.51771728279589,7.46374840943332
293.062470099954,0.967240979368776,9.07144125113831
296.378309485754,0.383306989872143,9.08630783722297
326.076146549438,-0.350394041499875,9.2641395066572
290.780036070345,0.172080950593205,9.50799658618238
303.328868829258,0.184764765826209,7.73363821207742
301.102532907871,0.0338362053480116,7.7755181034917
286.397293029546,0.660951851105013,8.50121800049174
298.991551374971,1.75088254802989,8.87008097655163
320.4290341552,0.897083735710042,7.9003738437751
306.38523155331,0.422580220146861,7.81665519159952
300.583121574987,0.751833592039843,7.62172847244535
294.024992496456,1.22138412038346,9.72220189072674
270.962699323925,0.345366411414897,5.73183364795852
315.999524308277,0.832240235262955,8.07242196621612
279.343430019525,0.780949558229682,8.27821287705353
310.464438053269,0.438682587102474,7.18039039700643
326.998801595622,0.528273003318632,8.62542589482064
279.580267091359,0.82594550150622,6.27291231618989
309.924729249479,0.486880678501741,9.19496886111192
296.291967544669,0.330245501938364,6.5766394151294
277.766524081308,0.203005009959473,6.03726511990297
278.57936461534,0.645481038018446,7.47643617420797
277.350858226997,0.472489001146543,8.40208039391232
292.491847959944,0.314130861403294,7.58843283523584
279.327654268242,0.58829423482967,7.68071300472238
309.728612301263,0.113466539005012,8.57320497505778
329.700025461524,0.098790195825467,7.18109907851155
281.798640456036,1.18678306633157,8.15415045423953
311.140309617076,0.059321968659677,8.73793299292939
310.875899672613,0.657894030263689,9.87398965670861
304.698053926066,0.0158067106808724,8.7194518812402
285.739401245949,0.384695176752286,9.95476299216676
298.310685036421,0.695181141066742,8.69316003352972
296.034611141761,-0.00476839208931912,8.23675887317464
307.961874333545,0.797519335563498,5.98346514375061
294.732920599646,0.609457614287777,7.01534144806936
313.816490135284,0.341696854677698,7.92103737626178
294.702626707405,0.622733271201261,8.95227045585378
314.887588318879,0.537522417631617,7.91748642682183
285.162396478428,0.0801749831154663,8.78364862125484
282.178713621675,-0.198531960103871,7.17618864816126
345.835226321884,0.553065884391032,7.96587028264944
294.104743452454,-0.0023605850461913,8.45700603247715
304.217575046307,0.48239000531764,7.88061428183439
309.002454664141,-0.324038082741867,8.35283169498315
293.158308779094,0.0354837550562306,7.56925197394674
307.309533129442,0.636055407096806,8.6143452232595
305.217946386626,1.02266139729517,8.15894510748874
296.954059650223,0.584639274607623,8.19295065334687
300.9233829354,0.0027825087099056,6.29121291355385
299.518216277303,0.29233130083801,7.56633141872126
330.100855424475,1.04681806333366,6.75035591510175
289.515924383742,0.759342128783953,6.6342819423797
284.500272147927,0.893520169494688,7.74611689915476
300.534408666081,0.998350476894927,8.0792016322544
304.390860867182,0.688733988610549,8.52360022580062
306.173374241691,1.05468999881821,9.33126265030032
293.517735299583,0.0133930221322131,8.68440029692258
284.962297601122,0.649822627902879,9.25207034075848
317.864136078144,0.330258839336768,7.71368971236547
295.055196792671,0.600869447545751,7.93215982681121
287.759799712272,1.16269898546276,9.32516888442625
296.658502290918,0.751896741011415,8.2412071839381
297.211511760392,0.185181653103928,6.55975528431663
315.696643268661,0.324922943541377,7.39344448090788
301.19836627864,0.0243306865959281,9.24759205983274
310.663930897667,0.455092874375505,7.62926274232254
292.938944577304,0.250201550960638,8.57344413277712
303.032714651976,0.895786347481681,8.25422269568065
295.408247804582,0.253636197853164,7.74364239265034
301.337613083202,0.855157355505974,7.88921360759362
287.337649958962,0.8603650669337,8.63172054785809
281.462466939881,0.282334891967673,8.44957882889225
328.244862556636,1.21324587154816,9.47467013989917
308.495305654747,0.513462152663951,8.04018021556506
282.30435070181,0.173590788976978,7.31679195797332
291.356808717704,0.537199675595928,8.40590310157944
283.234779864393,0.00451874076400921,8.94533455324418
331.095874164777,0.825496639784752,10.521966955727
318.560322307067,0.05241600594499,7.77631698689627
296.250282648238,1.14649646750473,7.91364642809173
307.681924055665,-0.537103292848098,9.12249321039795
294.140348262202,-0.0562300611468114,9.52128612650446
293.264851825966,0.330827053769998,7.58131814339502
288.847471713863,0.149651240014643,8.90457045494441
291.590841959375,1.17347258566228,7.67484248595766
323.347357305306,0.469787014036998,7.27782172975776
299.235926927546,0.677402207812396,8.86336090190026
301.686382306043,0.853684778665578,8.34649777220107
303.446260679189,0.576438975678532,8.62933087814222
317.429841026517,0.980505018817888,7.65949650327805
292.701755312277,0.719858113436066,10.0349779559268
285.963829271633,0.849106902094661,8.90528800904771
